userId,tmdbId,rating
82,101,3.5
82,13,4.5
82,280,4.5
82,954,4.0
82,238,3.5
82,562,4.0
82,500,3.5
82,679,3.5
82,348,3.5
82,240,3.0
82,607,4.0
82,857,3.5
82,2109,4.0
82,603,4.0
82,98,4.5
82,955,2.5
82,9679,4.0
82,808,4.0
82,5175,4.0
82,585,1.5
82,120,4.0
82,557,1.5
82,12,3.5
82,22,4.5
83,197,4.0
83,278,5.0
83,13,4.5
83,78,4.5
83,15,3.5
83,562,2.5
83,600,5.0
83,207,5.0
83,694,5.0
83,857,5.0
83,745,4.0
83,14,3.5
83,497,3.5
83,98,5.0
83,808,3.0
83,120,4.0
83,557,2.5
83,2501,0.5
83,121,3.5
83,598,5.0
83,22,3.5
83,24,0.5
83,1954,3.5
83,652,3.0
83,9693,5.0
83,155,5.0
83,767,3.5
83,19995,4.5
83,27205,5.0
83,12445,3.0
84,629,4.0
84,1572,3.0
84,11,4.0
84,680,4.0
84,278,5.0
84,13,5.0
84,238,4.0
84,15,4.0
84,562,3.0
84,679,4.0
84,769,3.0
84,348,3.0
84,207,4.0
84,694,4.0
84,33,4.0
86,1572,4.0
86,11,4.5
86,278,4.5
86,13,4.0
86,954,4.5
86,857,3.5
86,603,4.5
86,745,4.0
86,14,4.0
86,550,3.5
86,98,4.0
86,808,4.0
86,585,4.0
86,120,4.0
86,2501,4.5
86,121,4.0
86,12,4.5
86,22,4.0
86,587,4.0
86,38,4.5
86,272,4.0
86,155,4.5
86,1726,4.0
86,27205,4.0
88,629,5.0
88,278,5.0
88,115,5.0
88,120,5.0
88,2501,4.5
88,121,5.0
88,640,4.0
88,423,4.5
88,24,4.5
88,587,3.5
88,2502,4.5
88,1422,4.0
88,9693,4.5
88,155,5.0
88,16869,4.5
88,27205,4.5
89,13,0.5
89,607,1.5
89,115,2.5
89,9535,2.0
89,492,3.0
89,808,3.0
89,5175,4.0
89,585,4.5
89,809,4.5
89,2062,5.0
89,76493,2.0
89,62177,1.5
89,193893,2.5
89,227159,4.0
89,228967,2.5
89,181533,4.5
89,252838,2.5
90,11,5.0
91,807,4.5
91,629,4.5
91,197,4.0
91,103,4.0
91,1572,3.0
91,11,4.5
91,101,4.0
91,680,4.5
91,278,2.0
91,13,3.0
91,1607,3.0
91,78,5.0
91,280,4.0
91,954,4.0
91,627,4.0
91,238,5.0
91,15,4.0
91,562,4.0
91,500,4.0
91,679,5.0
91,769,4.0
91,348,5.0
91,240,4.0
91,207,2.0
91,694,4.5
91,33,4.0
91,607,3.5
91,1366,5.0
91,857,4.5
91,117,3.5
91,603,5.0
91,745,4.0
91,550,4.5
91,492,3.5
91,497,2.5
91,98,3.5
91,955,2.0
91,808,5.0
91,585,4.0
91,120,4.5
91,557,5.0
91,2501,4.0
91,121,4.0
91,640,2.5
91,604,3.0
91,22,5.0
91,24,4.0
91,561,4.0
93,197,5.0
93,11,5.0
93,278,4.0
93,13,5.0
93,954,4.0
93,607,5.0
93,857,5.0
94,807,2.0
94,197,5.0
94,1572,4.0
94,680,4.0
94,278,5.0
94,13,3.0
94,280,4.0
95,11,5.0
95,101,4.5
95,78,5.0
95,280,4.0
95,562,5.0
95,500,5.0
95,679,4.5
95,348,4.0
95,240,5.0
95,857,5.0
95,603,5.0
95,557,4.0
95,2501,5.0
95,121,4.5
95,598,5.0
95,604,4.0
95,153,4.5
95,38,5.0
96,629,5.0
96,197,5.0
96,11,5.0
96,680,5.0
96,280,5.0
96,954,3.0
96,238,4.0
96,562,3.0
96,500,5.0
96,679,5.0
96,348,5.0
96,240,4.0
96,857,4.0
96,603,4.0
96,14,5.0
96,98,4.0
97,238,5.0
97,857,5.0
97,603,5.0
97,98,4.0
97,955,5.0
97,9679,4.0
97,808,5.0
97,5175,3.0
97,120,5.0
98,13,5.0
98,238,3.0
98,562,5.0
98,348,4.5
98,694,5.0
98,808,5.0
98,2062,5.0
98,11324,5.0
98,27205,4.0
98,157336,5.0
98,205596,5.0
98,293660,3.5
98,299536,5.0
98,283995,4.0
98,286217,4.5
98,329865,5.0
98,181808,3.0
99,1572,5.0
99,101,5.0
99,680,5.0
99,278,5.0
100,680,3.5
100,13,4.0
100,954,4.0
100,15,3.5
100,769,3.5
100,207,4.5
100,607,4.0
100,857,4.0
100,9535,4.0
100,9679,4.0
100,640,4.5
100,12,4.0
101,745,4.0
101,14,4.0
101,550,5.0
101,492,5.0
101,98,4.0
101,955,1.0
101,9679,4.0
102,807,5.0
102,1572,3.0
102,101,3.0
102,680,5.0
102,278,4.0
102,13,5.0
102,280,4.0
103,629,4.0
103,197,4.5
103,103,4.5
103,11,4.0
103,680,5.0
103,278,5.0
103,13,4.0
103,238,4.5
103,15,4.0
103,500,4.5
103,769,5.0
103,240,4.5
103,600,5.0
103,694,4.0
103,115,5.0
103,1366,5.0
103,857,4.0
103,117,5.0
103,603,4.0
103,550,5.0
103,492,5.0
103,808,3.5
103,585,3.5
103,120,4.0
103,557,3.0
103,121,3.5
103,598,5.0
103,12,3.5
103,22,4.5
103,153,5.0
103,24,4.5
103,38,4.5
103,809,3.0
103,272,4.5
103,254,4.0
103,58,4.0
103,1422,4.5
103,2062,4.0
103,285,4.5
103,675,2.5
103,155,5.0
103,1726,1.5
103,13223,5.0
103,16869,5.0
103,767,1.5
103,19995,3.0
103,10528,4.0
103,10138,0.5
103,27205,4.5
103,37799,4.0
103,12444,2.0
103,12445,2.0
103,24428,3.0
103,49026,4.5
103,37724,4.0
103,76203,4.0
103,157336,4.5
103,210577,4.5
103,171274,4.0
103,76341,4.0
103,140607,2.5
103,158852,1.0
103,307081,3.5
104,807,0.5
104,197,1.0
104,11,3.0
104,101,4.0
104,13,4.0
104,238,1.5
104,207,4.0
104,607,3.0
104,808,4.5
104,585,4.0
104,120,3.0
104,557,3.5
104,121,4.0
104,12,4.0
104,22,3.0
104,153,3.0
104,38,2.5
104,809,4.0
104,2062,3.5
104,559,3.0
104,285,3.0
104,675,4.0
104,19995,3.0
104,10528,3.5
104,12444,4.0
104,198663,4.0
105,807,5.0
105,629,5.0
105,197,3.5
105,103,4.5
105,11,4.0
105,101,5.0
105,680,5.0
105,278,5.0
105,13,3.5
105,78,4.0
105,280,4.0
105,627,5.0
105,238,5.0
105,15,4.0
105,500,5.0
105,769,5.0
105,348,4.0
105,240,4.5
105,600,4.0
105,694,4.0
105,33,4.0
105,857,5.0
105,603,4.0
105,745,4.5
105,14,5.0
105,550,5.0
105,497,5.0
105,9532,4.0
105,98,4.0
105,955,4.0
105,9679,3.5
105,808,4.0
105,585,3.5
105,120,4.0
105,557,3.5
105,2501,3.5
105,121,4.0
105,640,4.5
105,423,4.0
105,598,5.0
105,604,4.5
105,12,3.5
105,22,4.0
105,153,3.5
105,24,4.0
105,587,3.0
105,1954,4.0
105,38,5.0
105,652,3.5
105,809,4.0
105,2502,3.5
105,561,3.5
105,272,4.0
105,591,4.0
105,58,4.0
105,1422,5.0
105,36557,4.0
105,1372,3.5
105,2062,4.0
105,285,4.5
105,675,4.0
105,6479,4.0
105,155,3.5
105,1726,3.5
105,10764,4.0
105,13223,4.0
105,4922,4.0
105,16869,4.0
105,767,4.0
105,19995,4.0
105,10528,5.0
105,11324,5.0
105,10138,3.5
105,27205,5.0
105,37799,4.0
105,12445,4.0
105,24428,3.5
105,49530,3.5
105,49026,4.0
105,76493,4.0
105,146233,4.5
105,76203,4.0
105,157336,4.0
105,240832,3.5
105,194662,4.0
105,85350,4.0
105,244786,4.0
105,210577,4.0
105,242582,4.5
105,177572,3.5
105,205596,4.0
105,270946,3.5
105,122917,4.0
105,228967,3.5
105,198184,4.0
105,76341,4.0
105,293660,4.0
105,372058,4.5
106,278,5.0
106,603,5.0
106,120,5.0
106,557,3.5
106,121,5.0
106,22,5.0
106,561,2.5
106,58,5.0
106,285,5.0
106,1726,3.5
106,767,5.0
106,19995,5.0
106,10528,5.0
106,12444,5.0
106,10195,4.0
106,12445,5.0
107,197,5.0
107,103,4.0
107,1572,3.0
107,680,3.0
107,278,5.0
108,78,5.0
108,603,5.0
108,120,3.0
108,557,5.0
108,121,3.0
108,640,5.0
109,807,3.0
109,629,4.0
109,197,5.0
109,1572,3.0
109,680,5.0
109,278,5.0
109,13,5.0
109,280,3.0
109,627,4.0
110,807,4.5
110,197,3.5
110,103,4.0
110,680,4.5
110,78,4.0
110,627,3.5
110,500,4.0
110,600,4.0
110,857,3.5
110,603,4.0
110,745,3.0
110,14,4.5
110,550,4.5
110,598,4.5
111,278,4.5
111,13,5.0
111,562,2.0
111,607,3.0
111,9535,3.0
111,603,0.5
111,14,4.0
111,550,5.0
111,808,3.0
111,585,3.0
111,2501,0.5
111,640,4.0
111,604,1.0
111,12,4.0
111,22,3.0
111,24,3.5
111,1954,0.5
111,38,3.5
111,809,2.0
111,561,3.0
111,272,2.0
111,591,4.0
111,58,3.0
111,1422,4.5
111,2062,3.0
111,285,3.5
111,675,4.0
111,6479,2.5
111,155,4.0
111,1726,2.0
111,16869,4.5
111,767,4.0
111,19995,2.0
111,10528,3.5
111,11324,3.5
111,27205,4.5
111,37799,3.5
111,12444,4.0
111,12445,4.0
111,49026,3.5
111,72105,2.5
111,210577,4.0
111,225886,2.5
111,193893,4.0
111,177572,3.0
111,100042,2.5
111,227159,3.5
111,270946,3.5
111,228967,4.5
111,181533,3.5
111,76341,4.0
111,102899,3.0
111,293660,5.0
111,283995,4.0
111,252838,5.0
111,254470,3.5
111,271718,3.0
111,257344,4.0
111,214756,2.0
111,257211,4.5
112,807,5.0
112,629,5.0
112,197,3.5
112,11,5.0
112,13,3.5
112,627,3.5
112,857,5.0
112,603,5.0
112,497,5.0
112,9679,4.0
112,120,5.0
112,121,5.0
112,155,5.0
112,16869,4.5
112,19995,4.0
112,27205,4.5
112,49026,5.0
112,157336,5.0
112,177572,3.5
113,103,4.0
113,11,4.0
113,101,5.0
113,13,4.0
113,238,4.0
113,14,5.0
114,11,3.5
114,497,4.0
114,808,2.0
114,557,4.0
114,12,3.0
114,559,4.5
114,675,4.0
114,767,2.0
114,12444,3.0
114,12445,2.5
114,76341,3.0
114,140607,2.5
114,293660,3.5
115,197,3.0
115,11,5.0
115,680,5.0
115,280,5.0
115,679,5.0
115,600,5.0
115,33,5.0
115,607,4.0
115,857,5.0
115,2109,4.0
115,603,3.0
115,745,3.0
115,14,1.0
115,98,5.0
116,807,3.5
116,1572,3.5
116,13,4.0
116,78,5.0
116,280,4.0
116,238,1.5
116,562,3.5
116,1366,3.0
116,98,4.5
116,557,3.5
116,423,3.5
116,22,4.0
116,809,4.0
117,807,4.0
117,629,4.0
117,197,5.0
117,1572,3.0
117,101,3.0
117,680,4.0
117,278,5.0
117,13,4.0
117,280,4.0
117,954,3.0
117,627,3.0
117,562,3.0
118,680,4.0
118,238,5.0
118,769,5.0
118,240,5.0
118,857,4.0
119,101,5.0
119,680,4.0
119,278,4.5
119,13,4.0
119,607,4.0
119,115,4.0
119,603,4.0
119,497,5.0
119,98,5.0
119,808,4.0
119,585,4.5
119,120,5.0
119,2501,4.0
119,121,4.5
119,640,4.5
119,423,4.5
119,604,4.0
119,12,4.0
119,22,4.0
119,652,4.5
119,272,3.5
119,1422,4.0
119,9693,4.0
119,36557,5.0
119,2062,4.0
119,559,3.5
119,6479,4.5
119,155,4.5
119,10764,4.0
119,13223,4.5
119,16869,4.0
119,19995,5.0
119,10528,4.5
119,20504,4.5
119,11324,4.0
119,27205,4.0
119,37799,5.0
119,49026,4.5
119,72105,4.5
119,37724,3.5
119,76203,4.0
119,194662,3.0
119,244786,4.5
119,244506,3.5
119,190859,5.0
119,177572,5.0
119,205596,5.0
119,131631,4.0
119,260346,4.5
119,76341,4.0
119,293660,4.5
119,265208,3.0
119,256961,3.5
119,214756,3.0
119,307081,4.0
119,263115,4.5
120,11,5.0
120,954,3.0
120,238,5.0
121,807,3.0
121,197,4.0
121,680,4.0
121,278,5.0
121,13,4.0
122,807,4.5
122,629,5.0
122,103,5.0
122,1572,5.0
122,11,5.0
122,680,5.0
122,278,5.0
122,13,5.0
122,280,5.0
122,627,5.0
122,238,5.0
122,15,5.0
122,500,5.0
122,679,5.0
122,769,5.0
122,348,5.0
122,600,5.0
122,4995,5.0
122,115,5.0
122,603,5.0
122,745,5.0
122,550,5.0
122,492,5.0
122,9532,4.0
122,585,5.0
122,640,4.5
122,12,4.5
122,1422,5.0
122,9693,5.0
122,36557,4.5
122,6479,4.0
122,155,4.0
122,10764,4.5
122,4922,4.5
122,19995,4.5
122,11324,5.0
122,10138,4.0
122,27205,4.5
122,37799,5.0
122,49026,4.0
122,76493,4.5
122,70981,4.0
122,37724,4.5
122,110415,4.5
122,157336,5.0
122,190859,3.5
122,242582,4.5
122,177572,4.0
122,171274,4.0
122,198184,5.0
122,270303,5.0
122,76341,5.0
122,140607,5.0
122,102899,4.0
122,286217,4.0
123,807,4.5
123,11,4.5
123,101,3.5
123,680,4.0
123,278,4.0
123,603,4.0
123,14,3.5
123,550,4.5
123,585,4.0
123,120,3.5
123,121,3.5
123,598,3.5
123,1726,4.0
123,16869,4.0
123,27205,4.0
123,37799,4.5
123,24428,4.0
123,146233,4.0
123,157336,4.5
123,156022,3.5
123,244786,3.5
123,210577,4.5
123,242582,4.5
123,177572,3.5
123,205596,4.5
124,629,4.5
124,197,3.5
124,11,4.0
124,680,4.5
124,278,4.5
124,13,5.0
124,14,5.0
124,497,4.5
124,12,5.0
124,38,5.0
124,2062,4.5
125,197,4.5
125,680,4.5
125,278,4.0
125,13,5.0
125,280,4.0
125,238,4.5
125,240,4.5
125,607,4.0
125,115,4.5
125,603,5.0
125,14,5.0
125,550,5.0
125,497,4.0
125,598,4.0
125,22,4.0
125,153,3.0
125,24,4.5
125,1954,5.0
125,38,4.5
125,809,3.5
125,2502,3.0
125,272,4.0
125,58,3.5
125,1422,4.0
125,9693,4.5
125,285,4.0
125,6479,2.0
125,155,4.0
125,1726,3.5
125,16869,2.5
125,19995,4.5
125,27205,4.0
125,10195,3.0
125,76493,4.5
125,62177,3.5
125,72105,4.5
125,157336,3.5
125,194662,4.0
125,244786,4.0
125,119450,4.0
125,177572,4.0
125,228967,4.0
125,198184,3.0
125,76341,4.5
125,99861,3.0
125,293660,4.5
125,283995,3.5
125,284052,4.0
125,262500,3.0
125,286217,4.0
125,271718,4.0
125,372058,4.0
125,329865,3.5
125,263115,3.5
125,335984,3.5
126,807,5.0
126,197,4.0
126,1572,4.0
126,680,1.0
126,278,5.0
126,13,4.0
126,280,3.0
128,197,5.0
128,11,5.0
128,15,4.0
128,562,3.0
129,807,3.5
129,197,4.0
129,11,4.0
129,78,3.5
129,954,4.0
129,600,4.0
129,857,4.5
129,603,4.5
129,14,4.5
129,550,4.0
129,98,4.5
129,955,3.5
129,808,3.5
129,585,4.0
129,120,4.5
129,2501,4.0
129,121,4.5
129,604,4.0
129,22,4.0
129,153,4.0
129,24,4.5
129,652,3.5
129,2502,4.0
129,272,4.5
129,58,4.0
130,197,5.0
130,1572,4.0
130,680,4.0
130,278,5.0
131,807,4.0
131,629,4.0
131,197,2.5
131,103,4.0
131,11,2.5
131,101,4.0
131,680,4.0
131,278,4.0
131,13,3.0
131,78,4.0
131,627,4.0
131,238,4.0
131,500,4.0
131,679,3.5
131,769,4.0
131,348,4.5
131,240,4.0
131,857,2.5
131,2109,2.5
131,603,3.0
131,14,3.5
131,120,3.5
131,121,3.5
131,598,4.0
131,38,3.5
131,1422,3.5
131,155,4.0
131,13223,3.5
131,27205,4.0
131,24428,4.0
131,49026,4.0
132,807,4.0
132,629,4.0
132,11,2.0
132,101,4.0
132,680,4.0
132,278,4.5
132,13,4.0
132,627,3.0
132,238,3.0
132,500,3.0
132,240,3.0
132,207,3.5
132,694,4.0
132,115,2.5
132,603,4.5
132,14,4.5
132,550,4.0
132,492,4.0
132,9679,2.0
132,808,3.5
132,585,3.0
132,120,4.5
132,557,3.0
132,121,3.0
132,604,3.5
132,12,3.0
132,22,3.0
132,153,4.0
132,24,4.5
132,587,3.5
132,38,4.0
132,809,3.0
132,561,2.0
132,272,3.0
132,58,3.0
132,1422,3.0
132,2062,3.5
132,155,3.5
132,16869,3.5
132,27205,3.0
133,807,4.0
133,629,3.0
133,197,3.0
133,680,3.0
133,278,4.0
133,13,4.0
133,280,3.0
133,562,3.0
134,807,4.0
134,197,5.0
134,680,4.0
135,807,5.0
135,197,4.0
135,1572,1.0
135,11,4.0
135,101,4.0
135,680,4.0
135,278,5.0
135,280,4.0
135,954,4.0
135,238,4.0
135,562,5.0
135,679,5.0
135,769,4.0
135,348,4.0
135,607,4.0
135,115,4.0
135,1366,4.0
135,857,4.0
135,2109,4.0
135,603,5.0
135,745,3.0
135,14,4.0
135,550,5.0
135,492,4.0
135,98,2.0
135,955,2.0
135,808,4.0
135,120,5.0
136,807,5.0
136,197,5.0
136,1572,5.0
136,101,1.0
136,680,1.0
137,197,4.0
137,103,5.0
137,11,4.0
137,680,3.0
137,278,3.5
137,13,3.5
137,78,5.0
137,280,3.5
137,627,2.0
137,238,5.0
137,15,5.0
137,679,4.0
137,348,5.0
137,240,5.0
137,694,3.5
137,607,3.5
137,857,4.0
137,603,4.0
137,745,4.5
137,550,3.0
137,492,4.0
137,98,3.5
137,808,4.0
137,120,5.0
137,121,4.5
137,604,3.5
137,12,4.0
139,11,4.0
139,9532,2.0
139,98,2.5
139,9679,1.5
139,808,2.5
139,585,3.0
139,120,4.0
139,557,3.0
139,2501,2.5
139,121,4.0
139,22,3.0
139,24,3.0
139,587,1.5
139,1954,1.0
139,809,2.0
139,2502,2.0
139,272,3.0
139,58,2.5
139,36557,3.5
139,559,1.0
139,285,2.0
139,675,3.0
139,155,3.5
139,1726,3.0
139,10764,3.0
139,767,3.0
139,19995,1.5
139,11324,1.0
139,10138,1.5
139,27205,2.0
139,10195,2.0
139,24428,2.5
139,49026,4.0
139,70981,1.5
139,37724,3.5
139,68721,1.5
139,177572,3.0
139,140607,4.0
139,99861,2.0
140,807,4.0
140,629,3.0
140,197,4.0
140,1572,4.0
140,11,4.0
140,101,5.0
140,680,4.0
140,278,4.0
140,13,4.0
140,78,3.0
140,954,4.0
140,238,5.0
140,562,4.0
140,500,3.0
140,679,4.5
140,769,3.0
140,348,4.0
140,240,3.0
140,207,3.0
140,33,4.0
140,607,3.0
140,857,5.0
140,117,4.0
140,603,4.0
140,14,4.0
140,497,3.5
140,98,4.0
140,955,3.0
140,9679,4.0
140,808,3.0
140,585,4.0
140,120,3.0
140,557,3.5
140,2501,4.0
140,121,4.0
140,640,4.0
140,423,3.0
140,12,4.0
140,22,3.5
140,24,2.0
140,2502,3.5
140,1422,3.0
140,36557,4.0
140,1372,4.0
140,1571,3.0
141,807,3.0
141,197,3.5
141,11,4.0
141,680,4.0
141,278,4.0
141,13,4.0
141,238,2.5
141,607,3.5
141,115,4.0
141,857,4.0
141,603,3.5
141,550,5.0
141,497,3.5
141,98,5.0
141,808,4.0
141,585,4.0
141,120,4.0
141,2501,3.5
141,121,3.5
141,640,3.0
141,604,3.0
141,12,4.5
141,22,4.0
141,24,3.0
141,587,4.5
141,809,2.5
141,272,3.5
141,1422,3.0
141,2062,3.0
141,675,3.0
141,6479,3.5
141,155,5.0
141,1726,3.0
141,767,4.0
141,19995,2.5
141,10528,2.5
141,37799,5.0
141,12444,3.5
141,49026,4.0
141,157336,5.0
141,293660,5.0
142,807,4.0
142,629,5.0
142,1572,3.0
142,680,5.0
142,13,4.0
142,280,3.0
143,13,5.0
143,808,5.0
143,2501,2.0
143,12,4.0
143,22,3.0
143,27205,2.0
144,807,4.5
144,197,4.5
144,680,4.0
144,13,4.0
144,78,3.0
144,280,2.0
144,954,3.5
144,627,4.0
144,562,3.5
144,348,3.0
144,207,3.0
144,607,3.5
144,857,3.5
144,603,4.0
144,745,4.0
144,14,4.0
144,550,4.0
144,497,4.0
144,98,4.0
144,808,5.0
144,120,4.5
144,121,4.5
144,12,5.0
144,22,5.0
144,809,5.0
145,629,5.0
145,103,4.0
145,1572,3.0
145,680,4.0
145,278,3.0
148,13,4.0
148,585,3.0
148,120,3.0
148,121,3.0
148,12,3.0
148,2062,3.0
148,675,4.0
148,767,4.0
148,19995,4.0
148,27205,1.5
148,12444,4.0
148,12445,4.0
148,24428,4.0
148,177572,3.5
148,205596,4.5
148,76341,4.0
148,140607,3.5
148,271110,3.5
149,11,4.0
149,78,4.0
149,280,3.0
149,679,3.0
149,348,5.0
149,607,2.0
150,954,4.0
151,954,3.0
152,807,5.0
152,629,4.5
152,103,5.0
152,11,3.0
152,680,4.5
152,278,3.5
152,78,4.0
152,238,5.0
152,769,4.0
152,240,4.0
152,603,4.0
152,14,4.0
152,550,5.0
152,598,4.5
152,38,5.0
152,1422,3.5
152,155,4.0
152,20504,3.5
152,27205,3.5
153,680,3.0
153,13,3.5
153,627,3.5
153,238,1.0
153,207,4.5
153,694,3.0
153,607,0.5
153,115,3.5
153,1366,0.5
153,603,0.5
153,14,3.0
153,550,0.5
153,955,0.5
153,808,2.0
153,557,0.5
153,12,1.0
153,153,2.0
153,587,4.0
153,38,5.0
153,652,0.5
153,4922,2.5
153,19995,1.0
153,24428,0.5
153,49026,0.5
153,62177,0.5
153,68721,0.5
153,76203,4.0
153,157336,0.5
153,194662,1.0
153,85350,4.0
153,244786,1.0
153,210577,3.5
153,122917,2.5
153,99861,0.5
153,181808,0.5
154,13,5.0
154,607,3.5
154,767,5.0
154,19995,5.0
154,20504,2.5
154,10138,4.0
154,27205,5.0
154,12444,5.0
154,24428,5.0
154,76338,3.5
154,157336,5.0
154,190859,4.0
154,177572,5.0
154,99861,5.0
154,102899,5.0
154,293660,5.0
154,329865,4.5
155,11,4.0
155,679,4.0
155,607,4.0
155,857,4.0
155,550,4.0
155,98,4.0
156,807,3.5
156,629,4.0
156,103,4.0
156,11,1.0
156,680,5.0
156,278,4.5
156,13,3.0
156,78,4.0
156,954,3.5
156,627,4.0
156,238,5.0
156,15,5.0
156,500,4.0
156,769,4.0
156,240,4.0
156,600,4.5
156,607,3.0
156,115,3.0
156,1366,3.5
156,117,3.0
156,603,3.0
156,14,4.5
156,492,5.0
156,98,3.5
156,12,4.0
156,22,4.0
156,153,4.5
157,550,5.0
159,197,3.0
159,680,0.5
159,278,4.5
159,13,4.0
159,14,4.0
159,550,3.0
159,497,0.5
159,808,4.0
159,585,4.0
159,12,4.5
159,38,0.5
159,809,4.0
159,4922,4.0
159,19995,4.0
159,62177,3.5
159,210577,2.0
159,257211,4.5
160,807,5.0
160,629,4.0
160,197,4.0
160,103,5.0
160,1572,3.0
160,11,5.0
160,101,1.0
160,680,5.0
160,13,3.0
160,78,5.0
160,280,5.0
160,954,1.0
160,627,5.0
160,238,5.0
160,562,2.0
160,679,1.0
160,769,4.0
160,348,2.0
160,240,5.0
160,600,4.0
160,694,2.5
160,607,2.0
160,857,5.0
160,117,3.0
160,2109,1.0
160,603,4.0
160,745,5.0
160,14,5.0
160,550,4.5
160,492,5.0
160,497,4.0
160,98,5.0
160,955,2.0
160,808,4.0
160,120,2.0
160,557,0.5
160,121,1.5
160,604,2.0
161,278,5.0
162,629,4.0
162,680,3.0
162,278,5.0
162,13,5.0
164,197,5.0
164,280,5.0
164,562,5.0
164,679,5.0
164,607,5.0
164,98,5.0
165,197,4.0
165,238,3.0
165,240,3.0
165,857,3.0
165,117,4.0
165,603,4.0
165,9532,3.0
165,2501,4.0
165,121,5.0
165,640,4.0
166,807,4.0
166,629,5.0
166,11,4.5
166,101,4.5
166,680,4.5
166,278,4.5
166,13,4.0
166,954,3.0
166,627,4.0
166,238,4.5
166,15,4.5
166,562,4.0
166,500,4.0
166,348,4.0
166,240,4.5
166,600,3.5
166,694,4.0
166,607,4.0
166,857,4.5
166,603,4.0
166,745,4.0
166,14,4.0
166,550,4.5
166,492,4.5
166,497,4.0
166,98,3.5
166,955,3.5
166,808,4.5
166,585,4.0
166,120,3.5
166,557,4.5
166,2501,4.5
166,121,4.5
166,640,4.0
166,12,4.5
166,153,5.0
166,24,4.5
166,38,5.0
166,809,4.0
166,2502,5.0
166,561,4.0
166,272,5.0
166,254,3.5
166,1422,5.0
166,9693,4.5
166,36557,5.0
166,1372,4.0
166,675,4.5
167,197,3.5
167,11,4.0
167,680,3.0
167,278,5.0
167,13,3.0
167,78,3.5
167,627,4.5
167,679,1.5
167,348,2.0
167,607,3.5
167,115,4.0
167,857,3.5
167,745,3.0
167,14,3.0
167,808,4.5
167,585,4.5
167,120,5.0
167,557,4.0
167,2501,4.5
167,121,4.5
167,12,3.5
167,22,4.5
167,587,4.5
167,809,4.0
167,2502,3.5
167,272,5.0
167,58,3.5
168,103,4.5
168,680,4.5
168,13,4.0
168,238,5.0
168,15,5.0
168,500,5.0
168,769,5.0
168,240,5.0
168,600,4.5
168,14,5.0
168,492,4.5
168,598,4.5
168,16869,5.0
168,37799,3.5
169,278,5.0
169,13,4.5
169,207,5.0
169,607,3.5
169,857,5.0
169,603,4.5
169,745,4.0
169,497,4.5
169,808,5.0
169,585,5.0
169,120,4.5
169,557,4.0
169,121,4.5
169,640,5.0
169,423,4.5
169,604,4.0
169,12,5.0
169,22,4.5
169,153,4.5
169,24,3.0
169,587,4.0
169,809,5.0
169,2502,3.5
170,197,4.0
170,680,2.0
170,278,5.0
170,13,4.0
171,807,5.0
171,103,5.0
171,11,4.0
171,680,5.0
171,278,5.0
171,1607,5.0
171,78,5.0
171,954,3.0
171,238,5.0
171,500,5.0
171,348,5.0
171,207,5.0
172,607,3.5
172,745,4.5
172,98,4.0
173,197,3.0
173,680,1.0
173,13,5.0
173,280,3.0
174,629,3.0
174,1572,3.0
174,680,3.0
174,13,3.0
174,280,4.0
174,954,5.0
176,807,5.0
176,197,5.0
176,1572,4.0
176,680,3.0
176,278,5.0
176,280,5.0
177,807,4.5
177,629,4.0
177,11,2.5
177,680,5.0
177,278,5.0
177,13,5.0
177,954,4.0
177,238,5.0
177,15,2.5
177,562,4.0
177,500,4.0
177,769,4.0
177,348,2.5
177,240,4.0
177,694,4.0
177,607,3.5
177,115,3.0
177,117,2.5
177,603,3.0
177,14,4.0
177,550,4.0
177,492,3.0
177,955,3.5
177,9679,3.0
177,808,4.0
177,585,5.0
177,120,2.0
177,557,3.5
177,2501,3.5
177,121,2.0
177,640,4.5
177,598,3.5
177,604,2.5
177,12,4.0
177,22,5.0
177,153,4.0
177,24,3.5
177,38,4.0
177,809,4.0
177,2502,4.0
177,561,2.5
177,272,4.0
177,254,2.5
177,591,3.5
177,58,3.0
177,1422,4.0
177,1372,4.0
177,2062,4.0
177,559,1.0
177,285,4.5
177,675,5.0
177,155,5.0
177,1726,3.5
177,13223,3.0
177,4922,3.5
177,16869,3.5
177,767,5.0
177,19995,2.5
177,10528,4.5
177,11324,5.0
177,10138,3.5
177,27205,5.0
177,37799,4.0
177,12444,5.0
177,10195,4.0
177,12445,5.0
177,24428,4.0
177,49026,4.0
177,62177,4.0
177,76203,4.0
177,76338,3.5
177,240832,2.0
177,85350,2.5
177,210577,4.0
177,190859,4.5
177,177572,5.0
177,205596,4.0
177,131631,5.0
178,807,4.5
178,629,4.5
178,197,4.0
178,680,4.5
178,278,5.0
178,13,4.5
178,280,4.0
178,769,4.0
178,857,5.0
178,603,4.5
178,14,5.0
178,550,4.5
178,120,4.0
178,121,4.0
178,423,4.5
178,598,5.0
178,22,2.5
178,38,4.5
179,807,4.0
179,197,5.0
179,1572,4.0
179,680,4.0
179,278,5.0
179,13,5.0
179,280,5.0
179,954,3.0
180,11,4.5
180,769,4.5
180,603,3.5
180,550,4.5
180,120,4.5
181,807,3.0
181,197,3.0
181,1572,3.0
181,101,3.0
181,680,2.0
181,13,5.0
182,807,4.0
182,629,4.5
182,197,3.5
182,103,4.5
